verify-fdge — cumplimiento mecánico de la Methodology Suite 13.2.0

PASA
  ✓ SUITE-R08      REGISTRY.json presente y coherente.
  ! FDGE-R43       PT-038: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-038: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-039: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-039: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-040: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-040: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-040: 1 fila(s) de changes/PT-040-que-puede-fallar/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-040. Sin eso, aplazar es narrar. «Escribir verificador para las reglas sin uno» cita PT-015, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R43       PT-041: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-041: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-041: 1 fila(s) de changes/PT-041-la-regla-en-el-mensaje/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-041. Sin eso, aplazar es narrar. «Escribir verificador para las reglas sin uno» cita PT-015, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R43       PT-042: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-042: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R43       PT-043: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-043: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-043: 2 fila(s) de changes/PT-043-migracion-guiada/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-043. Sin eso, aplazar es narrar. «El YAML de `PT-039`…`PT-042` declara `phase:» cita PT-044, que no está DEFERRED ni retomada ni es hermano de este lote · «`npx @a81biz/cauce start` no arranca» cita PT-045, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R43       PT-044: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-044: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-044: 1 fila(s) de changes/PT-044-el-yaml-del-intake-no-puede-mentir/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-044. Sin eso, aplazar es narrar. «Hacer `phase` obligatoria en la plantilla» cita PT-016, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R43       PT-045: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-045: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-045: 1 fila(s) de changes/PT-045-npx-cauce-start-no-arranca/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-045. Sin eso, aplazar es narrar. «El grafo, que describe `bin` y no las herram» cita PT-020, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R43       PT-046: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-046: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! SUITE-R44      PT-046: 1 fila(s) de changes/PT-046-una-entrada-de-history-mal-formada-no-se-puede-corregir/out-of-scope.md no declaran su destino con el vocabulario cerrado. O es «—» —no aplaza— o cita un identificador que lo sostiene: un hermano del lote, o una allocation DEFERRED cuyo «origin» mencione PT-046. Sin eso, aplazar es narrar. «Comprobar los otros ocho campos del formato » cita PT-016, que no está DEFERRED ni retomada ni es hermano de este lote
  ! FDGE-R19       PT-047: la rama «fix/PT-047-ningun-pt-ha-creado-su-rama» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-047: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-047: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-048: la rama «fix/PT-048-el-issue-de-un-deferred-enlaza-a-un-404» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-048: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-048: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-049: la rama «chore/PT-049-el-verde-se-cuenta-no-se-enumera» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-049: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-049: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-050: la rama «chore/PT-050-reejecutar-solo-el-bloque-en-el-que-se-trabaja» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-050: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-050: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-051: la rama «chore/PT-051-donde-vive-la-comprobacion-de-una-regla» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-051: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-051: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-052: la rama «chore/PT-052-el-checkpoint-es-un-artefacto-no-una-nota» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-052: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-052: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-053: la rama «chore/PT-053-la-transicion-de-fase-es-un-solo-acto» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-053: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-053: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
  ! FDGE-R19       PT-054: la rama «chore/PT-054-ver-en-que-se-trabaja-sin-esperar-al-merge» no lleva usuario. Desde 8.3.0 el formato es «<type>/<usuario>/PT-NNN-slug». Las ramas anteriores siguen valiendo: una rama abierta se termina como empezo. · AVISO AHORA, ERROR EN G4.
  ! FDGE-R43       PT-054: grafo SUSPECT — 7 de 19 archivos que describe han cambiado desde 2026-08-26 — docs/methodology/tools/audit.mjs, docs/methodology/tools/patrones.mjs, docs/methodology/tools/regla.mjs, docs/methodology/tools/selftest.sh, docs/methodology/tools/tracker.mjs, docs/methodology/tools/verify-fdge.mjs …. No bloquea; sellar sí lo exige al día (SUITE-R57).
  ! LEX-R31        PT-054: su entrada de HISTORY.log no declara «Clase de evento: CE-NNN». Es opcional —no todo trabajo repite un tropiezo— pero sin ella la matriz de eventos no puede contar esta tarea, y lo que no se cuenta no se corrige.
